Peptides.01_F	Peptides.04_M	Peptides.05_F	Peptides.15_M	Peptides.187_F	Peptides.188_F	Peptides.205_M	Peptides.209_M	Peptides.49_F	Peptides.52_F	Peptides.54_M	Peptides.57_M	Peptides.58_F	Peptides.96_F	Intensity.S01_F	Intensity.S04_M	Intensity.S05_F	Intensity.S15_M	Intensity.S187_F	Intensity.S188_F	Intensity.S205_M	Intensity.S209_M	Intensity.S49_F	Intensity.S52_F	Intensity.S54_M	Intensity.S57_M	Intensity.S58_F	Intensity.S96_F	iBAQ	iBAQ.01_F	iBAQ.04_M	iBAQ.05_F	iBAQ.15_M	iBAQ.187_F	iBAQ.188_F	iBAQ.205_M	iBAQ.209_M	iBAQ.49_F	iBAQ.52_F	iBAQ.54_M	iBAQ.57_M	iBAQ.58_F	iBAQ.96_F	LFQ.intensity.S01_F	LFQ.intensity.S04_M	LFQ.intensity.S05_F	LFQ.intensity.S15_M	LFQ.intensity.S187_F	LFQ.intensity.S188_F	LFQ.intensity.S205_M	LFQ.intensity.S209_M	LFQ.intensity.S49_F	LFQ.intensity.S52_F	LFQ.intensity.S54_M	LFQ.intensity.S57_M	LFQ.intensity.S58_F	LFQ.intensity.S96_F	MS.MS.count.01_F	MS.MS.count.04_M	MS.MS.count.05_F	MS.MS.count.15_M	MS.MS.count.187_F	MS.MS.count.188_F	MS.MS.count.205_M	MS.MS.count.209_M	MS.MS.count.49_F	MS.MS.count.52_F	MS.MS.count.54_M	MS.MS.count.57_M	MS.MS.count.58_F	MS.MS.count.96_F	Only.identified.by.site	Reverse	Potential.contaminant	Peptides	Sequence.coverage....	Mol..weight..kDa.	Q.value	Score	Intensity	MS.MS.count	Protein.IDs	Majority.protein.IDs	Protein.names	Gene.names
1	3	2	3	2	2	3	2	3	3	3	2	2	2	2.81e+08	1.41e+08	49500000	2e+08	44700000	14600000	8.98e+08	68200000	1.42e+08	5.65e+08	4.02e+08	41400000	2.19e+08	70800000	2.61e+08	23400000	11800000	4121800	16700000	3727000	1219200	74800000	5686600	11800000	47100000	33500000	3449600	18200000	5901400	1.58e+08	1.29e+08	44600000	1.78e+08	1.08e+08	3.44e+08	4.25e+08	1.04e+08	1.59e+08	2.84e+08	2.12e+08	97100000	1.79e+08	1.22e+08	3	4	3	4	3	2	4	2	5	3	4	1	3	2		NA	NA	4	16.9	28.355	0	51.643	3136800000	43	Q9H0N0	Q9H0N0	Ras-related protein Rab-6C	RAB6C
5	4	4	3	0	0	3	1	1	2	3	0	2	0	2.64e+09	6.59e+08	7.1e+08	2.44e+08	0	0	5.37e+08	0	0	1.32e+08	4.92e+08	0	1.73e+08	0	6.99e+08	3.3e+08	82400000	88700000	30600000	0	0	67100000	0	0	16500000	61500000	0	21600000	0	1.23e+09	5.19e+08	5.52e+08	2.51e+08	0	0	3.14e+08	0	0	1.59e+08	4.26e+08	0	2.31e+08	0	9	4	4	2	0	0	3	0	0	1	4	0	1	0		NA	NA	5	41.5	14.365	0	25.455	5589700000	28	Q9H0N5	Q9H0N5	Pterin-4-alpha-carbinolamine dehydratase 2	PCBD2
0	0	0	0	0	0	1	2	1	0	2	1	0	0	0	0	0	0	0	0	73100000	61700000	32700000	0	1.08e+08	23800000	0	0	14300000	0	0	0	0	0	0	3483300	2936700	1558700	0	5159800	1132000	0	0	0	0	0	0	0	0	0	47100000	58800000	0	44400000	42200000	0	0	0	0	0	0	0	0	0	2	1	0	2	1	0	0		NA	NA	3	12.2	37.948	0	6.6383	299680000	6	Q9H0P0	Q9H0P0	Cytosolic 5-nucleotidase 3A	NT5C3A
2	4	3	8	9	8	8	11	11	12	6	12	4	6	0	0	0	1.73e+08	4.06e+08	61500000	2.15e+08	8.49e+08	8.79e+08	1.36e+09	62300000	1.25e+09	3.5e+07	45700000	2.96e+08	0	0	0	9605900	22500000	3418600	11900000	47200000	48800000	75500000	3460000	69400000	1944100	2538100	0	0	0	2.57e+08	8.29e+08	2.86e+08	1.87e+08	8e+08	9.13e+08	7.21e+08	4.8e+07	1.35e+09	31300000	1.07e+08	0	0	0	3	7	4	3	10	10	10	1	14	1	1		NA	NA	13	45.8	37.312	0	323.31	5332300000	64	Q9H0Q0	Q9H0Q0	Protein FAM49A	FAM49A
3	3	4	0	0	0	3	1	1	1	2	2	0	0	4.85e+08	3.06e+08	5.81e+08	0	0	0	3.67e+08	37700000	44600000	74400000	1.79e+08	78800000	0	0	5.38e+08	1.21e+08	76400000	1.45e+08	0	0	0	91700000	9420100	11100000	18600000	44800000	19700000	0	0	2.46e+08	2.18e+08	4.02e+08	0	0	0	1.84e+08	1.28e+08	82100000	77400000	1.52e+08	1.6e+08	0	0	4	3	6	0	0	0	4	1	1	1	2	2	0	0		NA	NA	4	42.1	10.542	0	32.345	2152600000	24	Q9H0Q3	Q9H0Q3	FXYD domain-containing ion transport regulator 6	FXYD6
8	8	9	7	2	3	9	3	8	9	10	3	6	5	1.47e+09	1.84e+09	2.78e+09	8.88e+08	1.32e+08	99800000	1.95e+09	5.03e+08	1.46e+09	4.02e+09	3.39e+09	7.35e+08	1.33e+09	7.36e+08	1.78e+09	1.22e+08	1.54e+08	2.31e+08	7.4e+07	1.1e+07	8317400	1.63e+08	41900000	1.21e+08	3.35e+08	2.82e+08	61300000	1.1e+08	61400000	1.22e+09	1.63e+09	1.54e+09	1.03e+09	4.02e+08	1.61e+09	1.11e+09	1.16e+09	1.51e+09	1.97e+09	1.87e+09	9.15e+08	8.77e+08	1.46e+09	16	11	15	11	8	9	16	2	15	19	16	4	8	13		NA	NA	11	55.2	28.536	0	58.261	2.1324e+10	163	Q9H0R4	Q9H0R4	Haloacid dehalogenase-like hydrolase domain-containing protein 2	HDHD2
6	6	8	11	4	1	10	3	8	8	7	6	8	5	0	1.98e+08	1.02e+08	1.08e+09	0	0	4.48e+08	13200000	1.3e+08	3.04e+08	2.09e+08	2.15e+08	4.17e+08	0	2.08e+08	0	13200000	6793900	72100000	0	0	29800000	877940	8664000	20200000	13900000	14300000	27800000	0	0	1.42e+08	1.21e+08	6.85e+08	0	0	3.24e+08	1.01e+08	2.03e+08	1.81e+08	2.45e+08	2.82e+08	3.16e+08	0	0	2	1	7	0	0	2	1	2	2	1	5	4	0		NA	NA	11	69.7	22.171	0	43.601	3114800000	27	Q9H0U4;Q92928	Q9H0U4	Ras-related protein Rab-1B	RAB1B
2	1	12	10	7	6	8	12	13	11	8	14	1	3	54700000	88900000	1.95e+09	1.04e+09	6.52e+08	4.13e+08	9.71e+08	2.14e+09	1.25e+09	2.09e+09	9.33e+08	1.68e+09	1.26e+08	2.35e+08	7.18e+08	2880700	4678900	1.02e+08	54800000	34300000	21700000	51100000	1.13e+08	66100000	1.1e+08	49100000	88400000	6655500	12400000	33500000	73300000	9.13e+08	5.61e+08	1.46e+09	1.08e+09	5.54e+08	1.97e+09	1.41e+09	8.76e+08	5.22e+08	1.84e+09	1.29e+08	3.1e+08	1	1	15	10	8	5	7	19	17	16	7	23	1	4		NA	NA	17	59.1	33.557	0	169.72	1.3634e+10	134	Q9H115	Q9H115	Beta-soluble NSF attachment protein	NAPB
1	1	0	1	0	1	1	1	1	1	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	13100000	0	0	156470	0	0	0	0	0	0	0	0	0	0	0	156470	0	0	0	0	0	0	0	0	0	0	0	0	0	19300000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	+	NA	NA	2	1.3	202.31	1	-2	13144000	1	Q9H1H9	Q9H1H9	Kinesin-like protein KIF13A	KIF13A
0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2.89e+08	0	0	0	0	0	0	0	0	0	0	0	0	14400000	0	14400000	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09e+08	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	+	NA	NA	2	7.5	40.323	1	-2	288620000	1	Q9H1J7	Q9H1J7	Protein Wnt-5b	WNT5B
0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	30700000	0	0	0	0	0	0	0	0	0	1135200	0	0	0	0	1135200	0	0	0	0	0	0	0	0	0	0	0	0	0	26700000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		NA	NA	1	3.3	55.201	0.0094604	1.6114	30651000	1	Q9H1P3	Q9H1P3	Oxysterol-binding protein-related protein 2	OSBPL2
1	1	2	1	2	0	6	3	5	1	1	5	1	0	65400000	12900000	2.55e+08	43500000	5.43e+08	0	9.92e+08	1.18e+08	3.32e+08	99800000	75600000	3.48e+08	6.9e+07	0	92300000	2043100	403980	7965500	1358800	1.7e+07	0	3.1e+07	3673600	10400000	3119900	2362000	10900000	2155900	0	28400000	10200000	93600000	38400000	6.94e+08	0	3.68e+08	2.57e+08	2.79e+08	47500000	45800000	4.13e+08	48100000	0	1	0	2	1	4	0	10	2	7	1	1	7	1	0		NA	NA	9	18	81.001	0	31.473	2953600000	37	Q9H1V8	Q9H1V8	Sodium-dependent neutral amino acid transporter SLC6A17	SLC6A17
0	0	0	3	2	1	0	1	3	1	0	2	0	0	0	0	0	60600000	5.21e+08	1.06e+08	0	1.87e+08	2.5e+08	0	0	4.29e+08	0	0	51800000	0	0	0	2019100	17400000	3544200	0	6238400	8336000	0	0	14300000	0	0	0	0	0	0	4.8e+08	2.23e+08	0	1.38e+08	1.68e+08	0	0	3.02e+08	0	0	0	0	0	2	1	1	0	1	2	0	0	2	0	0		NA	NA	6	12.2	61.174	0	5.8235	1553600000	9	Q9H223	Q9H223	EH domain-containing protein 4	EHD4
1	0	1	0	0	0	1	0	0	1	1	0	0	0	85200000	0	90500000	0	0	0	4.12e+08	0	0	5.74e+08	1.04e+08	0	0	0	90500000	6087300	0	6464200	0	0	0	29500000	0	0	4.1e+07	7452600	0	0	0	84200000	0	1.18e+08	0	0	0	1.65e+08	0	0	2.5e+08	63800000	0	0	0	1	0	1	0	0	0	3	0	0	4	2	0	0	0		NA	NA	1	2.6	39.438	0.0088496	1.6914	1266900000	11	Q9H244	Q9H244	P2Y purinoceptor 12	P2RY12
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	67700000	0	0	0	0	2507300	0	0	0	0	0	0	0	0	0	2507300	0	0	0	0	0	0	0	0	0	0	0	0	0	21800000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	+	NA	NA	1	2.8	62.24	1	-2	67698000	1	Q9H257	Q9H257	Caspase recruitment domain-containing protein 9	CARD9
1	1	0	0	0	0	0	0	1	0	1	0	0	0	57900000	0	0	0	0	0	0	0	25900000	0	46700000	0	0	0	32600000	14500000	0	0	0	0	0	0	0	6476300	0	11700000	0	0	0	33800000	0	0	0	0	0	0	0	23300000	0	35300000	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0		NA	NA	1	10.8	10.438	0.0097595	1.5835	130410000	4	Q9H299	Q9H299	SH3 domain-binding glutamic acid-rich-like protein 3	SH3BGRL3
7	4	2	8	2	1	3	3	4	10	4	4	9	1	7.43e+08	1.8e+08	98200000	6.91e+08	1.58e+08	20500000	2.41e+08	1.14e+08	1.92e+08	1.18e+09	4.55e+08	2.4e+08	9.87e+08	74800000	1.41e+08	19600000	4744400	2585000	18200000	4148700	538420	6340500	3000400	5061800	3.1e+07	1.2e+07	6314100	2.6e+07	1969600	1.97e+08	1.3e+08	74800000	4.32e+08	2.65e+08	63300000	1.77e+08	2.9e+08	1.46e+08	2.91e+08	2.36e+08	2.09e+08	4.8e+08	8.7e+07	8	4	2	12	3	1	4	4	5	11	5	5	12	2		NA	NA	13	25.5	67.638	0	27.473	5371300000	78	Q9H2C0	Q9H2C0	Gigaxonin	GAN
0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	1.18e+09	0	0	0	0	6454000	0	0	14300000	0	0	2e+07	0	0	0	19700000	0	0	0	0	107570	0	0	238410	0	0	0	0	0	0	0	0	0	0	4890000	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0		NA	NA	3	3.8	142.69	0.00079208	2.7842	1200300000	3	Q9H2G2	Q9H2G2	STE20-like serine/threonine-protein kinase	SLK
0	1	4	2	0	0	1	0	2	3	4	0	0	0	0	9807100	1.26e+08	6.3e+07	0	0	42700000	0	32600000	2.23e+08	1.76e+08	0	0	0	4.8e+07	0	700500	8982200	4498200	0	0	3053100	0	2330100	15900000	12500000	0	0	0	0	20200000	64900000	55700000	0	0	3.8e+07	0	42700000	84200000	59500000	0	0	0	0	1	4	2	0	0	1	0	3	3	4	0	0	0		NA	NA	5	31.9	31.651	0	11.649	672070000	18	Q9H2P9	Q9H2P9	Diphthine synthase	DPH5
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	51200000	0	0	0	0	0	0	0	0	0	0	3009900	0	0	0	3009900	0	0	0	0	0	0	0	0	0	0	0	0	0	45400000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0		NA	NA	1	4.7	31.705	0.0078431	1.7454	51169000	1	Q9H2W6	Q9H2W6	39S ribosomal protein L46, mitochondrial	MRPL46
0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	62400000	0	0	0	0	663680	0	0	0	0	0	0	0	0	0	663680	0	0	0	0	0	0	0	0	0	0	0	0	0	28100000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	+	NA	NA	2	1.3	208.88	1	-2	62386000	1	Q9H2Y7	Q9H2Y7	Zinc finger protein 106	ZNF106
4	5	4	4	0	2	3	3	2	3	4	1	4	1	2.97e+09	5.94e+08	8.5e+08	3.15e+08	0	2.09e+08	9.61e+08	2.37e+08	1.62e+08	8.3e+08	1.03e+09	20700000	2.17e+09	82300000	8.03e+08	2.28e+08	45700000	65400000	24200000	0	16100000	73900000	18200000	12400000	63800000	79500000	1590400	1.67e+08	6330100	1.18e+09	2.81e+08	3.92e+08	2.37e+08	0	3.49e+08	5.27e+08	1.55e+08	2.32e+08	3.77e+08	4.71e+08	43600000	1.29e+09	97600000	10	9	10	7	0	3	7	3	3	5	6	1	8	1		NA	NA	5	11.3	49.05	0	74.854	1.0433e+10	73	Q9H313	Q9H313	Protein tweety homolog 1	TTYH1
0	0	1	0	0	0	1	0	0	1	0	1	0	0	0	0	12600000	0	0	0	3900900	0	0	29900000	0	6925800	0	0	1975900	0	0	467700	0	0	0	144480	0	0	1107200	0	256510	0	0	0	0	6240600	0	0	0	0	0	0	11500000	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0		NA	NA	3	5.9	100.94	0.0058309	1.9011	53349000	3	Q9H330	Q9H330	Transmembrane protein 245	TMEM245
0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	51800000	22800000	41800000	0	0	0	0	8305500	0	0	0	0	0	0	0	3696600	1626300	2982600	0	0	0	0	0	0	0	0	0	0	0	5.2e+07	29500000	1.8e+07	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0		NA	NA	1	6.2	25.849	0.00084424	3.6786	116280000	4	Q9H3H9	Q9H3H9	Transcription elongation factor A protein-like 2	TCEAL2
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	65500000	0	0	0	0	0	0	0	4677000	0	0	0	0	0	0	4677000	0	0	0	0	0	0	0	0	0	0	0	0	0	39100000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0		NA	NA	1	3.2	37.205	0.0033632	2.1209	65477000	1	Q9H3K2	Q9H3K2	Growth hormone-inducible transmembrane protein	GHITM
0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2.14e+08	0	26900000	0	0	0	0	0	21900000	0	0	0	0	0	0	19500000	0	2443200	0	0	0	0	0	0	0	0	0	0	0	1.19e+08	0	40300000	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0		NA	NA	2	7.1	31.791	0	10.519	240970000	3	Q9H3N1	Q9H3N1	Thioredoxin-related transmembrane protein 1	TMX1
7	3	5	1	0	0	0	1	1	0	4	1	3	0	1.18e+09	2.34e+08	7.8e+08	70300000	0	0	0	8121400	32900000	0	4.07e+08	9992800	2.45e+08	0	1.1e+08	43700000	8662600	28900000	2605100	0	0	0	300790	1219000	0	15100000	370100	9088900	0	7.22e+08	1.05e+08	3.16e+08	46100000	0	0	0	19500000	28300000	0	1.87e+08	18300000	1.33e+08	0	12	3	7	1	0	0	0	1	1	0	5	1	4	0		NA	NA	8	15.9	83.573	0	22.523	2.968e+09	35	Q9H3S1	Q9H3S1	Semaphorin-4A	SEMA4A
0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	57500000	0	0	0	0	0	0	0	0	798710	0	0	0	0	0	798710	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68e+08	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0		NA	NA	4	4	178.97	0	5.8237	57507000	5	Q9H3S7	Q9H3S7	Tyrosine-protein phosphatase non-receptor type 23	PTPN23
0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	77200000	0	0	0	0	0	0	0	0	0	0	1403700	0	0	0	1403700	0	0	0	0	0	0	0	0	0	0	0	0	0	52900000	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0		NA	NA	3	4.4	103.08	0	5.9729	77204000	3	Q9H3U1	Q9H3U1	Protein unc-45 homolog A	UNC45A
3	0	4	3	3	0	2	1	5	2	3	4	0	0	4.93e+08	0	8.24e+08	1.98e+08	4.64e+08	0	7.45e+08	32100000	3.7e+08	2.11e+08	2.83e+08	3.79e+08	0	0	5.71e+08	70500000	0	1.18e+08	28300000	66300000	0	1.06e+08	4584300	52800000	30100000	40500000	54200000	0	0	2.85e+08	0	4.14e+08	2.81e+08	9.12e+08	0	4.29e+08	52300000	4.16e+08	1.62e+08	2.65e+08	6.17e+08	0	0	5	0	7	3	6	0	6	1	7	3	3	7	0	0		NA	NA	6	46	22.149	0	14.261	3999100000	48	Q9H3Z4	Q9H3Z4	DnaJ homolog subfamily C member 5	DNAJC5
0	0	0	1	2	0	1	0	1	3	0	0	0	0	0	0	0	14700000	12300000	0	27600000	0	45300000	3.64e+08	0	0	0	0	5.8e+07	0	0	0	1838200	1534000	0	3452100	0	5661500	45500000	0	0	0	0	0	0	0	41100000	56900000	0	66500000	0	38300000	57800000	0	0	0	0	0	0	0	1	2	0	1	0	1	4	0	0	0	0		NA	NA	4	23.9	27.939	0	7.378	464180000	9	Q9H446	Q9H446	RWD domain-containing protein 1	RWDD1
9	12	13	13	5	3	11	9	10	12	12	9	11	8	4.41e+09	1.04e+10	9.51e+09	7.04e+09	9.97e+08	4.84e+08	5.77e+09	3.23e+09	3.04e+09	9.8e+09	8.56e+09	3.87e+09	5.43e+09	3.59e+09	5.44e+09	3.15e+08	7.41e+08	6.79e+08	5.03e+08	71200000	34600000	4.12e+08	2.31e+08	2.17e+08	7e+08	6.11e+08	2.77e+08	3.88e+08	2.57e+08	2.63e+09	6.35e+09	5e+09	4.38e+09	2.7e+09	1.21e+09	2.74e+09	3.05e+09	3.76e+09	3.66e+09	4.16e+09	4.18e+09	4.1e+09	4.27e+09	20	26	43	27	10	3	27	16	19	33	28	21	28	14		NA	NA	14	39.5	35.171	0	108.49	7.6106e+10	315	Q9H479	Q9H479	Fructosamine-3-kinase	FN3K
0	1	1	0	1	1	0	1	2	2	1	1	0	0	0	0	0	0	0	47500000	0	0	43100000	1.01e+09	0	0	0	0	2.74e+08	0	0	0	0	0	11900000	0	0	10800000	2.52e+08	0	0	0	0	0	0	0	0	0	6.13e+08	0	0	1.37e+08	1.54e+08	0	0	0	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0		NA	NA	3	23.1	14.272	0.0065312	1.8546	1097400000	4	Q9H492	Q9H492	Microtubule-associated proteins 1A/1B light chain 3A	MAP1LC3A
0	0	0	0	0	4	0	3	1	7	0	0	0	0	0	0	0	0	0	66900000	0	4.8e+07	10200000	2.61e+08	0	0	0	0	6662100	0	0	0	0	0	1153700	0	828280	175740	4504400	0	0	0	0	0	0	0	0	0	6.3e+07	0	53500000	14800000	94900000	0	0	0	0	0	0	0	0	0	4	0	3	1	7	0	0	0	0		NA	NA	8	3.8	250.79	0	8.7602	386400000	15	Q9H4A3	Q9H4A3	Serine/threonine-protein kinase WNK1	WNK1
7	4	1	8	0	0	9	0	2	5	12	0	12	0	3.47e+08	1.89e+08	44800000	5.22e+08	0	0	8.53e+08	0	54300000	3.16e+08	1.45e+09	0	1.96e+09	0	1.69e+08	10200000	5566400	1317800	15400000	0	0	25100000	0	1598200	9283500	42800000	0	57800000	0	2.33e+08	1.84e+08	20800000	4.08e+08	0	0	3.62e+08	0	7.1e+07	1.43e+08	7.13e+08	0	1.07e+09	0	7	5	1	9	0	0	11	0	2	5	16	0	15	0		NA	NA	15	25.8	72.595	0	37.754	5743600000	71	Q9H4A4	Q9H4A4	Aminopeptidase B	RNPEP
0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	80500000	0	0	0	0	0	0	0	0	0	0	3218200	0	0	0	3218200	0	0	0	0	0	0	0	0	0	0	0	0	0	57700000	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0		NA	NA	2	5.8	48.162	0.0015408	2.3858	80456000	2	Q9H4F8	Q9H4F8	SPARC-related modular calcium-binding protein 1	SMOC1
0	0	0	1	1	0	0	0	3	0	0	5	0	0	0	0	0	46200000	0	0	0	0	1.23e+08	0	0	6.07e+08	0	0	16500000	0	0	0	983790	0	0	0	0	2616500	0	0	12900000	0	0	0	0	0	81700000	0	0	0	0	1.69e+08	0	0	6e+08	0	0	0	0	0	1	0	0	0	0	3	0	0	9	0	0		NA	NA	7	10	98.502	0	5.0139	776430000	13	Q9H4G0	Q9H4G0	Band 4.1-like protein 1	EPB41L1
0	1	0	1	1	0	1	1	0	1	3	1	1	2	0	55200000	0	63700000	44800000	0	9.9e+07	20400000	0	73900000	2.49e+08	78900000	88800000	42800000	58300000	0	3942000	0	4547600	3200500	0	7068400	1455900	0	5280400	17800000	5632400	6344800	3054500	0	52800000	0	71200000	1.53e+08	0	70600000	49800000	0	55200000	75900000	96800000	95600000	54100000	0	1	0	1	1	0	1	1	0	1	3	3	1	2		NA	NA	4	25.5	29.746	0	9.4777	816400000	15	Q9H4M3	Q9H4M3	F-box only protein 44	FBXO44
0	0	0	24	12	7	4	6	8	14	1	7	9	5	0	0	0	4.44e+09	2.95e+09	5.79e+08	3.26e+08	8.42e+08	2.07e+09	2.24e+09	34200000	1.76e+09	8.14e+08	4.3e+08	5.69e+08	0	0	0	1.53e+08	1.02e+08	2e+07	11200000	2.9e+07	71200000	77400000	1178600	60800000	28100000	14800000	0	0	0	2.5e+09	2.4e+09	1.59e+09	3.3e+08	6.42e+08	1.2e+09	5.86e+08	20200000	1.8e+09	5.07e+08	4.78e+08	0	0	0	38	22	9	4	8	9	15	1	10	9	5		NA	NA	26	56.6	60.626	0	74.413	1.6488e+10	130	Q9H4M9	Q9H4M9	EH domain-containing protein 1	EHD1
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	+	NA	NA	1	12.7	9.3216	1	-2	0	1	Q9H521	Q9H521	Putative uncharacterized protein LOC645739	
0	0	0	3	0	2	0	1	3	0	0	2	0	0	0	0	0	72600000	0	29200000	0	2.3e+07	90200000	0	0	64100000	0	0	8457600	0	0	0	2198900	0	883910	0	697270	2734200	0	0	1943300	0	0	0	0	0	44300000	0	6.3e+07	0	60300000	71200000	0	0	82200000	0	0	0	0	0	3	0	2	0	1	2	0	0	2	0	0		NA	NA	6	11.4	63.542	0	8.6507	279100000	10	Q9H5N1	Q9H5N1	Rab GTPase-binding effector protein 2	RABEP2
0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0		NA	NA	1	6.9	18.355	0.0087935	1.6462	0	1	Q9H5X1	Q9H5X1	MIP18 family protein FAM96A	FAM96A
0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	5323500	23900000	0	0	0	0	811410	0	0	0	0	0	0	0	0	147880	663540	0	0	0	0	0	0	0	0	0	0	0	0	4782900	9227900	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0		NA	NA	1	2.2	74.777	0.0019142	2.3111	29211000	2	Q9H6R3	Q9H6R3	Acyl-CoA synthetase short-chain family member 3, mitochondrial	ACSS3
0	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0	0	63800000	0	0	8.8e+07	0	0	0	0	0	0	3793100	0	0	0	0	1594200	0	0	2198900	0	0	0	0	0	0	0	0	0	0	87300000	0	0	85100000	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0	0		NA	NA	3	4.5	101.24	0	5.6447	151720000	6	Q9H6U6	Q9H6U6	Breast carcinoma-amplified sequence 3	BCAS3
1	3	1	1	0	0	1	0	1	1	1	0	1	0	2.2e+07	2.75e+08	43600000	45700000	0	0	1.09e+08	0	64500000	53100000	52100000	0	34800000	0	63600000	2002000	2.5e+07	3967200	4153000	0	0	9909100	0	5864300	4826200	4739400	0	3163500	0	16400000	1.28e+08	42700000	51700000	0	0	8.3e+07	0	95700000	42300000	50300000	0	4e+07	0	1	4	1	1	0	0	2	0	1	1	1	0	1	0		NA	NA	3	23.5	18.681	0	10.882	699650000	13	Q9H773	Q9H773	dCTP pyrophosphatase 1	DCTPP1
0	1	0	0	0	4	0	0	3	10	0	0	0	0	0	60200000	0	0	0	40500000	0	0	68400000	5.03e+08	0	0	0	0	6786800	0	608250	0	0	0	409170	0	0	690560	5078800	0	0	0	0	0	0	0	0	0	88900000	0	0	58800000	2.49e+08	0	0	0	0	0	1	0	0	0	5	0	0	3	10	0	0	0	0		NA	NA	14	9.7	215.31	0	13.321	671890000	19	Q9H7D0	Q9H7D0	Dedicator of cytokinesis protein 5	DOCK5
0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	90300000	0	0	0	0	0	0	52800000	0	0	0	0	0	2553900	0	1611600	0	0	0	0	0	0	942270	0	0	0	0	0	0	7e+07	0	0	0	0	0	0	4e+07	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0		NA	NA	1	1.2	132.67	0.0068716	1.833	143020000	2	Q9H7Z3	Q9H7Z3	Protein NRDE2 homolog	NRDE2
